"","Acc_Index","Vehicle_Reference","Casualty_Reference","Casualty_Class","Sex_of_Casualty","Age_Band_of_Casualty","Casualty_Severity","Pedestrian_Location","Pedestrian_Movement","Car_Passenger","Bus_or_Coach_Passenger","Pedestrian_Road_Maintenance_Worker","Casualty_Type","Casualty_Home_Area_Type"
"1291","201001CW10168",1,1,1,1,5,3,0,0,0,0,-1,1,1
"2583","201001CW11697",1,1,1,1,6,3,0,0,0,0,-1,1,1
"3933","201001EO40408",2,1,1,1,6,3,0,0,0,0,-1,1,1
"6114","201001HT20290",1,1,1,1,7,3,0,0,0,0,-1,1,-1
"6188","201001HT20367",1,1,3,2,-1,3,5,1,0,0,-1,0,-1
"6252","201001HT20428",1,1,1,2,6,3,0,0,0,0,-1,1,1
"6392","201001HT20571",1,1,3,1,4,3,6,9,0,0,-1,0,1
"6625","201001HT20829",1,1,3,1,4,3,5,9,0,0,-1,0,1
"6648","201001HT20857",1,1,1,1,7,3,0,0,0,0,-1,19,-1
"10901","201001LX50347",1,1,1,1,8,3,0,0,0,0,-1,9,-1
"11163","201001LX50599",1,1,3,1,4,2,5,1,0,0,-1,0,1
"11738","201001LX51214",2,1,2,1,5,3,0,0,1,0,-1,9,1
"12505","201001MM70780",1,1,1,1,6,3,0,0,0,0,-1,1,1
"13147","201001PL60313",1,1,2,2,-1,3,0,0,1,0,-1,9,1
"13459","201001PL60589",1,1,2,2,5,3,0,0,1,0,-1,9,1
"13737","201001PY20000",2,1,1,1,8,2,0,0,0,0,-1,1,-1
"13738","201001PY20003",2,1,1,1,9,3,0,0,0,0,-1,9,-1
"13739","201001PY20005",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13740","201001PY20005",1,2,2,2,5,3,0,0,1,0,-1,9,1
"13741","201001PY20006",1,1,3,2,8,3,1,3,0,0,-1,0,1
"13742","201001PY20007",1,1,2,2,9,3,0,0,0,3,-1,11,1
"13743","201001PY20008",1,1,3,1,-1,3,9,9,0,0,-1,0,-1
"13744","201001PY20010",1,1,1,1,7,2,0,0,0,0,-1,9,1
"13745","201001PY20011",1,1,1,2,4,3,0,0,0,0,-1,9,1
"13746","201001PY20014",2,1,1,1,6,2,0,0,0,0,-1,3,-1
"13747","201001PY20015",1,1,1,1,7,3,0,0,0,0,-1,9,1
"13748","201001PY20020",1,1,3,1,3,3,5,1,0,0,-1,0,-1
"13749","201001PY20021",1,1,2,2,9,3,0,0,0,3,-1,11,-1
"13750","201001PY20023",1,1,3,2,6,3,9,5,0,0,-1,0,1
"13751","201001PY20024",2,1,2,2,10,3,0,0,1,0,-1,9,-1
"13752","201001PY20027",1,1,1,1,8,3,0,0,0,0,-1,19,1
"13753","201001PY20028",1,1,3,2,4,3,9,5,0,0,-1,0,1
"13754","201001PY20029",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13755","201001PY20030",1,1,3,2,3,3,5,2,0,0,-1,0,-1
"13756","201001PY20031",1,1,1,2,4,3,0,0,0,0,-1,9,1
"13757","201001PY20033",1,1,1,1,7,3,0,0,0,0,-1,11,-1
"13758","201001PY20034",1,1,2,1,-1,3,0,0,0,0,-1,19,-1
"13759","201001PY20036",1,1,1,2,7,3,0,0,0,0,-1,9,-1
"13760","201001PY20038",1,1,2,1,8,3,0,0,1,0,-1,9,-1
"13761","201001PY20038",1,2,2,2,7,3,0,0,2,0,-1,9,-1
"13762","201001PY20038",1,3,2,2,7,2,0,0,2,0,-1,9,-1
"13763","201001PY20039",1,1,1,2,5,3,0,0,0,0,-1,9,-1
"13764","201001PY20039",1,2,2,1,5,3,0,0,1,0,-1,9,1
"13765","201001PY20040",2,1,1,2,10,2,0,0,0,0,-1,9,1
"13766","201001PY20041",1,1,1,2,5,3,0,0,0,0,-1,9,1
"13767","201001PY20042",2,1,1,1,4,3,0,0,0,0,-1,9,1
"13768","201001PY20043",1,1,1,1,6,3,0,0,0,0,-1,5,1
"13769","201001PY20044",1,1,3,1,8,3,5,3,0,0,-1,0,1
"13770","201001PY20045",1,1,1,1,6,3,0,0,0,0,-1,19,1
"13771","201001PY20046",1,1,3,2,11,3,5,3,0,0,-1,0,1
"13772","201001PY20047",1,1,1,1,7,3,0,0,0,0,-1,1,1
"13773","201001PY20048",1,1,1,1,9,2,0,0,0,0,-1,9,1
"13774","201001PY20049",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13775","201001PY20050",1,1,3,2,9,3,1,1,0,0,-1,0,1
"13776","201001PY20051",2,1,1,1,8,3,0,0,0,0,-1,1,1
"13777","201001PY20052",1,1,3,1,8,3,5,3,0,0,-1,0,1
"13778","201001PY20054",1,1,1,1,6,3,0,0,0,0,-1,1,1
"13779","201001PY20055",1,1,2,1,8,3,0,0,0,3,-1,11,-1
"13780","201001PY20056",2,1,1,1,5,3,0,0,0,0,-1,3,-1
"13781","201001PY20057",1,1,1,2,7,3,0,0,0,0,-1,9,-1
"13782","201001PY20058",2,1,2,2,-1,3,0,0,1,0,-1,9,-1
"13783","201001PY20059",1,1,3,2,4,3,5,3,0,0,-1,0,1
"13784","201001PY20061",1,1,2,2,-1,3,0,0,1,0,-1,9,-1
"13785","201001PY20061",2,2,2,2,8,3,0,0,1,0,-1,9,-1
"13786","201001PY20062",1,1,2,2,11,3,0,0,1,0,-1,9,1
"13787","201001PY20063",2,1,1,2,-1,3,0,0,0,0,-1,9,3
"13788","201001PY20063",2,2,2,2,2,2,0,0,1,0,-1,9,-1
"13789","201001PY20065",2,1,1,1,8,3,0,0,0,0,-1,5,-1
"13790","201001PY20066",1,1,3,1,3,3,5,2,0,0,-1,0,-1
"13791","201001PY20067",1,1,1,1,8,3,0,0,0,0,-1,3,1
"13792","201001PY20069",1,1,2,2,6,3,0,0,0,4,-1,11,1
"13793","201001PY20070",1,1,1,1,8,3,0,0,0,0,-1,9,1
"13794","201001PY20070",1,3,2,2,7,3,0,0,1,0,-1,9,-1
"13795","201001PY20070",1,4,2,2,5,3,0,0,2,0,-1,9,-1
"13796","201001PY20070",1,5,2,2,3,3,0,0,2,0,-1,9,-1
"13797","201001PY20070",2,2,1,1,7,3,0,0,0,0,-1,9,1
"13798","201001PY20071",2,1,1,1,3,3,0,0,0,0,-1,1,1
"13799","201001PY20072",1,1,1,2,5,3,0,0,0,0,-1,9,1
"13800","201001PY20073",2,1,1,1,8,3,0,0,0,0,-1,1,1
"13801","201001PY20074",1,1,3,1,3,3,1,1,0,0,-1,0,-1
"13802","201001PY20076",1,1,1,1,4,3,0,0,0,0,-1,9,1
"13803","201001PY20077",1,1,1,2,6,3,0,0,0,0,-1,9,-1
"13804","201001PY20077",2,2,1,2,6,3,0,0,0,0,-1,9,1
"13805","201001PY20078",1,1,3,1,11,3,5,1,0,0,-1,0,-1
"13806","201001PY20079",1,1,1,1,4,3,0,0,0,0,-1,3,1
"13807","201001PY20080",1,1,1,1,10,3,0,0,0,0,-1,1,1
"13808","201001PY20082",2,1,1,2,9,3,0,0,0,0,-1,9,1
"13809","201001PY20083",2,1,1,1,7,3,0,0,0,0,-1,1,1
"13810","201001PY20084",1,1,2,2,6,3,0,0,1,0,-1,9,-1
"13811","201001PY20086",1,1,1,1,4,3,0,0,0,0,-1,9,-1
"13812","201001PY20087",1,1,1,2,8,3,0,0,0,0,-1,9,1
"13813","201001PY20087",2,2,1,1,6,3,0,0,0,0,-1,9,1
"13814","201001PY20089",2,1,1,1,6,3,0,0,0,0,-1,5,1
"13815","201001PY20090",1,1,3,1,7,3,5,3,0,0,-1,0,1
"13816","201001PY20092",2,1,1,1,6,2,0,0,0,0,-1,1,1
"13817","201001PY20093",1,1,3,1,5,3,5,2,0,0,-1,0,1
"13818","201001PY20094",1,1,2,2,-1,3,0,0,1,0,-1,9,-1
"13819","201001PY20095",1,1,3,2,1,3,1,3,0,0,-1,0,-1
"13820","201001PY20097",1,1,2,2,2,3,0,0,1,0,-1,9,-1
"13821","201001PY20100",2,1,2,1,4,3,0,0,1,0,-1,9,-1
"13822","201001PY20102",1,1,2,2,6,3,0,0,1,0,-1,9,-1
"13823","201001PY20102",1,2,2,2,6,3,0,0,2,0,-1,9,-1
"13824","201001PY20103",1,1,1,1,7,3,0,0,0,0,-1,1,-1
"13825","201001PY20103",1,2,3,2,6,3,9,9,0,0,-1,0,-1
"13826","201001PY20104",2,1,1,1,7,3,0,0,0,0,-1,5,-1
"13827","201001PY20106",1,1,3,2,3,2,5,1,0,0,-1,0,1
"13828","201001PY20107",2,1,1,1,9,3,0,0,0,0,-1,9,-1
"13829","201001PY20108",1,1,1,2,5,3,0,0,0,0,-1,9,1
"13830","201001PY20110",1,1,1,1,4,3,0,0,0,0,-1,9,1
"13831","201001PY20111",2,1,1,2,9,3,0,0,0,0,-1,9,1
"13832","201001PY20112",1,1,3,2,4,3,7,9,0,0,-1,0,-1
"13833","201001PY20113",1,1,1,1,8,3,0,0,0,0,-1,5,1
"13834","201001PY20114",2,1,1,1,9,2,0,0,0,0,-1,3,1
"13835","201001PY20115",1,1,3,2,4,3,5,2,0,0,-1,0,1
"13836","201001PY20116",1,1,3,2,3,3,5,1,0,0,-1,0,1
"13837","201001PY20117",2,1,1,1,7,3,0,0,0,0,-1,5,1
"13838","201001PY20120",1,1,2,1,7,3,0,0,1,0,-1,9,-1
"13839","201001PY20121",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13840","201001PY20122",1,1,1,2,7,3,0,0,0,0,-1,9,1
"13841","201001PY20123",2,1,1,1,4,3,0,0,0,0,-1,3,1
"13842","201001PY20125",2,1,1,1,4,2,0,0,0,0,-1,2,1
"13843","201001PY20126",1,1,3,1,2,3,5,2,0,0,-1,0,1
"13845","201001PY20128",1,1,1,1,4,3,0,0,0,0,-1,9,1
"13846","201001PY20129",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13847","201001PY20130",2,1,1,1,6,3,0,0,0,0,-1,5,1
"13848","201001PY20133",1,1,2,2,10,3,0,0,2,0,-1,9,-1
"13849","201001PY20134",1,1,1,1,10,3,0,0,0,0,-1,9,1
"13850","201001PY20134",2,2,1,2,5,3,0,0,0,0,-1,9,-1
"13851","201001PY20135",2,1,1,1,5,3,0,0,0,0,-1,3,-1
"13852","201001PY20136",2,1,1,1,5,2,0,0,0,0,-1,3,-1
"13853","201001PY20137",2,1,1,2,11,3,0,0,0,0,-1,9,1
"13854","201001PY20138",1,1,3,1,7,3,6,9,0,0,-1,0,2
"13855","201001PY20139",1,1,1,1,6,3,0,0,0,0,-1,1,1
"13856","201001PY20140",1,1,1,1,5,3,0,0,0,0,-1,9,1
"13857","201001PY20140",2,2,1,1,5,3,0,0,0,0,-1,9,1
"13858","201001PY20141",1,1,3,2,5,3,5,2,0,0,-1,0,1
"13859","201001PY20142",1,1,1,1,11,3,0,0,0,0,-1,9,1
"13860","201001PY20143",1,1,3,2,5,3,5,1,0,0,-1,0,1
"13861","201001PY20148",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13862","201001PY20148",2,2,1,1,6,3,0,0,0,0,-1,9,1
"13863","201001PY20149",2,1,1,1,6,3,0,0,0,0,-1,1,1
"13864","201001PY20151",1,1,3,1,2,3,5,4,0,0,-1,0,1
"13865","201001PY20152",1,1,1,1,4,3,0,0,0,0,-1,1,1
"13866","201001PY20153",2,1,1,1,7,3,0,0,0,0,-1,9,1
"13867","201001PY20154",1,1,1,2,11,3,0,0,0,0,-1,9,-1
"13868","201001PY20155",1,1,2,1,5,3,0,0,1,0,-1,9,1
"13869","201001PY20155",1,2,2,1,5,3,0,0,2,0,-1,9,1
"13870","201001PY20156",1,1,1,2,8,3,0,0,0,0,-1,9,1
"13871","201001PY20157",1,1,1,2,9,3,0,0,0,0,-1,9,1
"13872","201001PY20157",2,2,1,1,4,3,0,0,0,0,-1,9,1
"13873","201001PY20157",2,3,2,1,4,3,0,0,1,0,-1,9,-1
"13874","201001PY20158",1,1,3,1,3,3,10,9,0,0,-1,0,1
"13875","201001PY20159",1,1,1,2,7,3,0,0,0,0,-1,9,1
"13876","201001PY20160",1,1,3,2,9,3,10,9,0,0,-1,0,1
"13877","201001PY20161",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13878","201001PY20162",1,1,1,1,9,3,0,0,0,0,-1,9,1
"13879","201001PY20162",1,2,2,2,9,3,0,0,1,0,-1,9,1
"13880","201001PY20162",2,3,1,1,10,3,0,0,0,0,-1,9,1
"13881","201001PY20164",2,1,1,1,6,2,0,0,0,0,-1,5,1
"13882","201001PY20166",1,1,1,2,7,3,0,0,0,0,-1,9,1
"13883","201001PY20167",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13884","201001PY20168",2,1,1,1,8,3,0,0,0,0,-1,5,1
"13885","201001PY20169",2,1,1,1,7,3,0,0,0,0,-1,1,1
"13886","201001PY20170",1,1,2,2,6,3,0,0,1,0,-1,9,1
"13887","201001PY20171",1,1,1,2,4,3,0,0,0,0,-1,9,-1
"13888","201001PY20172",2,1,1,2,7,3,0,0,0,0,-1,1,-1
"13889","201001PY20173",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13890","201001PY20173",2,2,1,1,-1,3,0,0,0,0,-1,9,1
"13891","201001PY20174",2,1,1,1,4,3,0,0,0,0,-1,1,-1
"13892","201001PY20175",1,1,2,2,7,3,0,0,0,3,-1,11,1
"13893","201001PY20176",1,1,1,1,8,3,0,0,0,0,-1,9,1
"13894","201001PY20176",1,2,2,2,-1,3,0,0,1,0,-1,9,-1
"13895","201001PY20177",1,1,1,1,8,3,0,0,0,0,-1,9,1
"13896","201001PY20177",2,2,1,1,7,3,0,0,0,0,-1,9,1
"13897","201001PY20177",2,3,2,1,9,3,0,0,1,0,-1,9,1
"13898","201001PY20177",2,4,2,2,9,3,0,0,2,0,-1,9,1
"13899","201001PY20177",2,5,2,2,7,3,0,0,2,0,-1,9,1
"13900","201001PY20178",1,1,1,1,9,3,0,0,0,0,-1,9,1
"13901","201001PY20179",1,1,1,1,9,3,0,0,0,0,-1,9,-1
"13902","201001PY20179",1,2,2,1,8,3,0,0,1,0,-1,9,1
"13903","201001PY20181",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13904","201001PY20182",1,1,1,1,10,3,0,0,0,0,-1,9,1
"13905","201001PY20183",2,1,1,1,4,3,0,0,0,0,-1,1,1
"13906","201001PY20184",2,1,1,1,7,2,0,0,0,0,-1,5,1
"13907","201001PY20185",2,1,1,2,10,3,0,0,0,0,-1,19,1
"13908","201001PY20187",1,1,1,2,5,3,0,0,0,0,-1,9,1
"13909","201001PY20188",1,1,2,1,6,3,0,0,1,0,-1,9,1
"13910","201001PY20189",1,1,3,2,3,3,5,3,0,0,-1,0,1
"13911","201001PY20190",1,1,1,1,10,3,0,0,0,0,-1,5,1
"13912","201001PY20191",1,1,3,1,11,3,5,3,0,0,-1,0,1
"13913","201001PY20192",1,1,1,1,5,3,0,0,0,0,-1,9,1
"13914","201001PY20192",1,2,2,2,4,3,0,0,1,0,-1,9,3
"13915","201001PY20192",1,3,2,2,3,3,0,0,2,0,-1,9,1
"13916","201001PY20193",1,1,1,1,6,3,0,0,0,0,-1,3,1
"13917","201001PY20194",1,1,1,2,9,3,0,0,0,0,-1,1,1
"13918","201001PY20195",1,1,3,2,-1,3,5,1,0,0,-1,0,1
"13919","201001PY20196",1,1,1,2,11,3,0,0,0,0,-1,9,1
"13920","201001PY20197",2,1,2,2,6,3,0,0,1,0,-1,9,1
"13921","201001PY20198",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13922","201001PY20199",2,1,1,1,7,3,0,0,0,0,-1,1,2
"13923","201001PY20200",1,1,1,2,6,3,0,0,0,0,-1,9,1
"13924","201001PY20201",1,1,1,2,5,3,0,0,0,0,-1,9,1
"13925","201001PY20202",2,1,1,1,6,3,0,0,0,0,-1,9,1
"13926","201001PY20203",2,1,1,2,6,3,0,0,0,0,-1,9,1
"13927","201001PY20203",3,2,1,2,7,3,0,0,0,0,-1,9,1
"13928","201001PY20204",1,1,2,1,-1,3,0,0,0,3,-1,11,-1
"13929","201001PY20204",1,2,2,2,-1,3,0,0,0,3,-1,11,-1
"13930","201001PY20206",2,1,1,1,6,3,0,0,0,0,-1,1,1
"13931","201001PY20207",1,1,1,1,4,3,0,0,0,0,-1,9,1
"13932","201001PY20208",1,1,1,1,5,3,0,0,0,0,-1,5,1
"13933","201001PY20209",1,1,1,2,7,3,0,0,0,0,-1,9,1
"13934","201001PY20210",1,1,1,1,11,3,0,0,0,0,-1,9,1
"13935","201001PY20210",1,2,2,2,11,3,0,0,1,0,-1,9,1
"13936","201001PY20211",1,1,1,1,6,3,0,0,0,0,-1,9,1
"13937","201001PY20213",1,1,2,2,6,3,0,0,0,3,-1,11,1
"13938","201001PY20214",1,1,3,1,4,3,6,9,0,0,-1,0,1
"13939","201001PY20216",2,1,1,2,6,3,0,0,0,0,-1,9,1
"13940","201001PY20217",2,1,1,1,7,3,0,0,0,0,-1,3,1
"13941","201001PY20219",1,1,1,1,4,3,0,0,0,0,-1,9,1
"13942","201001PY20219",1,2,2,2,4,3,0,0,1,0,-1,9,1
"13943","201001PY20219",1,3,2,1,4,3,0,0,2,0,-1,9,1
"13945","201001PY20221",2,1,1,1,8,3,0,0,0,0,-1,9,1
"13946","201001PY20223",2,1,2,2,3,3,0,0,1,0,-1,9,1
"13947","201001PY20223",2,2,1,2,6,2,0,0,0,0,-1,9,1
"13948","201001PY20224",1,1,1,1,7,3,0,0,0,0,-1,9,1
"13949","201001PY20225",1,1,3,1,4,3,4,1,0,0,-1,0,1
"13950","201001PY20226",1,1,1,1,4,3,0,0,0,0,-1,9,1
"13951","201001PY20226",2,2,1,2,7,3,0,0,0,0,-1,5,1
"13952","201001PY20227",1,1,1,1,8,2,0,0,0,0,-1,5,1
"13953","201001PY20228",1,1,3,1,1,3,1,1,0,0,-1,0,1
"13954","201001PY20229",1,1,1,1,6,3,0,0,0,0,-1,3,1
"13955","201001PY20230",1,1,1,1,11,3,0,0,0,0,-1,9,1
"13956","201001PY20231",3,1,1,1,9,3,0,0,0,0,-1,19,-1
"13957","201001PY20232",1,1,2,2,11,3,0,0,0,3,-1,11,1
"13958","201001PY20233",1,1,3,1,-1,3,5,1,0,0,-1,0,-1
"13959","201001PY20234",2,1,1,1,4,3,0,0,0,0,-1,1,1
"13960","201001PY20235",1,1,1,2,4,3,0,0,0,0,-1,9,-1
"13961","201001PY20236",1,1,3,2,11,3,5,1,0,0,-1,0,1
"13962","201001PY20237",1,1,1,1,6,3,0,0,0,0,-1,5,3
"13963","201001PY20238",2,1,1,2,6,3,0,0,0,0,-1,9,1
"13964","201001PY20239",2,1,1,2,8,3,0,0,0,0,-1,9,1
"13965","201001PY20240",2,1,1,2,8,2,0,0,0,0,-1,9,1
"13966","201001PY20241",1,1,3,1,6,3,1,1,0,0,-1,0,1
"13967","201001PY20243",2,1,2,2,10,3,0,0,1,0,-1,9,1
"13968","201001PY20244",1,1,1,1,7,3,0,0,0,0,-1,1,1
"13969","201001PY20245",2,1,1,1,6,3,0,0,0,0,-1,3,1
"13970","201001PY20247",1,1,1,1,5,3,0,0,0,0,-1,9,1
"13971","201001PY20247",2,2,1,1,6,3,0,0,0,0,-1,11,1
"13972","201001PY20250",1,1,1,1,5,2,0,0,0,0,-1,9,1
"13973","201001PY20250",2,2,2,2,9,3,0,0,0,4,-1,11,1
"13974","201001PY20251",1,1,3,1,11,3,4,1,0,0,-1,0,1
"13975","201001PY20252",1,1,1,1,7,3,0,0,0,0,-1,9,1
"13976","201001PY20253",2,1,1,1,7,3,0,0,0,0,-1,1,-1
"13977","201001PY20254",1,1,1,2,5,3,0,0,0,0,-1,9,1
"13978","201001PY20255",2,1,1,1,7,3,0,0,0,0,-1,1,1
"13979","201001PY20256",1,1,1,1,7,3,0,0,0,0,-1,9,1
"13980","201001PY20257",1,1,2,2,8,3,0,0,1,0,-1,9,1
"13981","201001PY20258",1,1,1,1,6,3,0,0,0,0,-1,9,-1
"13982","201001PY20258",2,2,1,2,11,3,0,0,0,0,-1,9,-1
"13983","201001PY20259",1,1,1,2,6,3,0,0,0,0,-1,9,-1
"13984","201001PY20260",1,1,1,2,7,3,0,0,0,0,-1,9,1
"13985","201001PY20261",1,1,1,1,10,3,0,0,0,0,-1,9,1
"13987","201001PY20264",2,1,1,1,5,3,0,0,0,0,-1,3,-1
"13988","201001PY20265",2,1,1,1,5,3,0,0,0,0,-1,9,1
"13989","201001PY20266",1,1,1,2,4,2,0,0,0,0,-1,9,1
"13990","201001PY20267",1,1,3,2,10,3,5,3,0,0,-1,0,1
"13991","201001PY20268",1,1,1,2,6,3,0,0,0,0,-1,9,1
"13992","201001PY20268",1,2,2,2,7,3,0,0,1,0,-1,9,1
"13993","201001PY20269",1,1,3,1,5,3,10,9,0,0,-1,0,1
"13994","201001PY20270",1,1,1,1,7,3,0,0,0,0,-1,5,1
"13995","201001PY20271",1,1,1,1,11,3,0,0,0,0,-1,9,1
"13996","201001PY20272",2,1,1,1,3,3,0,0,0,0,-1,1,1
"13997","201001PY20273",2,1,1,2,6,3,0,0,0,0,-1,1,1
"13998","201001PY20274",1,1,1,1,7,3,0,0,0,0,-1,1,1
"13999","201001PY20275",2,1,1,1,5,3,0,0,0,0,-1,4,1
"14000","201001PY20277",1,1,1,2,11,3,0,0,0,0,-1,9,1
"14001","201001PY20279",2,1,1,2,8,3,0,0,0,0,-1,9,1
"14002","201001PY20280",1,1,2,2,8,3,0,0,1,0,-1,9,-1
"14003","201001PY20281",1,1,1,1,5,3,0,0,0,0,-1,9,3
"14004","201001PY20281",2,2,1,1,6,3,0,0,0,0,-1,9,1
"14005","201001PY20281",2,3,2,2,4,3,0,0,2,0,-1,9,1
"14006","201001PY20281",2,4,2,2,5,3,0,0,1,0,-1,9,1
"14007","201001PY20283",2,1,1,2,8,3,0,0,0,0,-1,3,1
"14008","201001PY20284",2,1,1,1,6,3,0,0,0,0,-1,1,1
"14009","201001PY20285",2,1,1,2,-1,3,0,0,0,0,-1,9,1
"14010","201001PY20286",1,1,1,2,7,3,0,0,0,0,-1,9,1
"14011","201001PY20287",2,1,1,2,7,2,0,0,0,0,-1,9,1
"14012","201001PY20289",1,1,1,1,4,3,0,0,0,0,-1,9,1
"14013","201001PY20290",2,1,1,2,5,3,0,0,0,0,-1,9,-1
"14014","201001PY20292",1,1,1,1,4,3,0,0,0,0,-1,9,1
"14015","201001PY20293",2,1,1,1,3,3,0,0,0,0,-1,1,1
"14016","201001PY20297",1,1,1,2,6,3,0,0,0,0,-1,9,1
"14017","201001PY20298",1,1,3,1,5,3,5,1,0,0,-1,0,1
"14018","201001PY20299",1,1,2,2,4,2,0,0,1,0,-1,9,1
"14019","201001PY20299",1,2,2,2,4,2,0,0,2,0,-1,9,1
"14020","201001PY20299",1,3,2,2,4,2,0,0,2,0,-1,9,1
"14021","201001PY20299",1,4,2,2,4,2,0,0,2,0,-1,9,-1
"14022","201001PY20303",1,1,1,2,8,3,0,0,0,0,-1,9,1
"14023","201001PY20304",1,1,1,2,7,3,0,0,0,0,-1,9,1
"14024","201001PY20304",1,2,2,2,2,3,0,0,1,0,-1,9,1
"14025","201001PY20304",1,3,2,2,2,3,0,0,2,0,-1,9,1
"14026","201001PY20304",2,4,1,2,8,3,0,0,0,0,-1,9,1
"14027","201001PY20305",3,1,1,1,7,3,0,0,0,0,-1,9,1
"14028","201001PY20306",1,1,2,1,5,3,0,0,1,0,-1,9,1
"14029","201001PY20307",1,1,1,2,6,3,0,0,0,0,-1,3,1
"14030","201001PY20308",1,1,1,1,10,3,0,0,0,0,-1,9,1
"14031","201001PY20309",1,1,1,2,8,3,0,0,0,0,-1,9,1
"14032","201001PY20309",2,2,2,2,11,3,0,0,1,0,-1,9,1
"14033","201001PY20310",2,1,1,2,7,3,0,0,0,0,-1,9,1
"14034","201001PY20310",3,2,1,1,8,3,0,0,0,0,-1,9,1
"14035","201001PY20311",2,1,1,1,5,3,0,0,0,0,-1,1,1
"14036","201001PY20312",1,1,1,1,8,3,0,0,0,0,-1,1,1
"14037","201001PY20314",1,1,1,2,7,3,0,0,0,0,-1,9,1
"14038","201001PY20315",2,1,1,1,6,3,0,0,0,0,-1,3,1
"14039","201001PY20316",2,1,1,1,7,3,0,0,0,0,-1,3,-1
"14040","201001PY20317",2,1,1,1,6,3,0,0,0,0,-1,9,-1
"14041","201001PY20318",1,1,1,1,6,3,0,0,0,0,-1,9,1
"14042","201001PY20319",1,1,1,1,5,3,0,0,0,0,-1,3,1
"14044","201001PY20321",2,1,1,1,6,3,0,0,0,0,-1,3,1
"14045","201001PY20323",1,1,1,1,9,3,0,0,0,0,-1,20,-1
"14046","201001PY20324",1,1,3,1,9,3,6,9,0,0,-1,0,1
"14047","201001PY20325",1,1,1,1,5,3,0,0,0,0,-1,9,1
"14048","201001PY20325",1,2,2,2,5,3,0,0,1,0,-1,9,1
"14049","201001PY20326",2,1,1,1,5,3,0,0,0,0,-1,3,1
"14050","201001PY20327",2,1,1,1,9,3,0,0,0,0,-1,9,1
"14051","201001PY20328",2,1,1,1,6,3,0,0,0,0,-1,5,2
"14052","201001PY20329",1,1,1,1,5,3,0,0,0,0,-1,5,1
"14053","201001PY20330",1,1,1,2,8,3,0,0,0,0,-1,9,1
"14054","201001PY20331",1,1,3,1,8,3,6,9,0,0,-1,0,1
"14055","201001PY20332",2,1,1,1,-1,3,0,0,0,0,-1,1,1
"14056","201001PY20333",2,1,1,1,10,3,0,0,0,0,-1,9,-1
"14057","201001PY20333",2,2,2,2,11,3,0,0,1,0,-1,9,1
"14058","201001PY20334",1,1,1,1,6,3,0,0,0,0,-1,9,1
"14059","201001PY20336",2,1,1,2,6,3,0,0,0,0,-1,5,1
"14060","201001PY20337",2,1,1,1,4,3,0,0,0,0,-1,1,2
"14061","201001PY20338",1,1,1,1,7,3,0,0,0,0,-1,1,1
"14062","201001PY20339",1,1,3,1,3,3,5,2,0,0,-1,0,1
"14063","201001PY20340",2,1,1,1,8,3,0,0,0,0,-1,5,1
"14064","201001PY20341",1,1,1,1,6,3,0,0,0,0,-1,19,1
"14065","201001PY20343",1,1,3,1,3,3,5,2,0,0,-1,0,1
"14066","201001PY20344",1,1,1,1,5,2,0,0,0,0,-1,9,1
"14067","201001PY20345",1,1,1,2,-1,3,0,0,0,0,-1,9,1
"14068","201001PY20346",2,1,2,2,3,3,0,0,1,0,-1,9,1
"14069","201001PY20347",1,1,1,1,5,3,0,0,0,0,-1,9,1
"14070","201001PY20350",1,1,1,1,5,3,0,0,0,0,-1,19,-1
"14071","201001PY20351",1,1,3,2,5,3,4,2,0,0,-1,0,1
"14072","201001PY20352",2,1,1,1,7,3,0,0,0,0,-1,1,1
"14073","201001PY20353",1,1,3,1,3,3,9,9,0,0,-1,0,1
"14074","201001PY20354",1,1,1,1,5,3,0,0,0,0,-1,5,1
"14075","201001PY20355",2,1,1,1,3,3,0,0,0,0,-1,1,1
"14076","201001PY20356",1,1,1,1,6,3,0,0,0,0,-1,3,1
"14077","201001PY20357",1,1,3,2,4,3,5,4,0,0,-1,0,1
"14078","201001PY20358",2,1,1,1,3,3,0,0,0,0,-1,1,1
"14079","201001PY20359",2,1,1,1,7,3,0,0,0,0,-1,3,-1
"14080","201001PY20363",1,1,1,2,7,3,0,0,0,0,-1,9,3
"14081","201001PY20364",1,1,1,2,5,3,0,0,0,0,-1,9,2
"14082","201001PY20365",1,1,1,1,11,3,0,0,0,0,-1,9,1
"14083","201001PY20366",2,1,1,1,7,3,0,0,0,0,-1,5,1
"14084","201001PY20368",1,1,2,1,-1,3,0,0,0,4,-1,11,-1
"14085","201001PY20369",1,1,3,1,7,3,1,3,0,0,-1,0,1
"14086","201001PY20370",2,1,1,1,5,3,0,0,0,0,-1,3,1
